_class,id,title,name,display_name,job_title,image_50x50,image_100x100,initials,url
user,7955336,Navin Reddy,Navin,Navin Reddy,Corporate Trainer & TEDx Speaker,https://img-c.udemycdn.com/user/50x50/7955336_2179_2.jpg,https://img-c.udemycdn.com/user/100x100/7955336_2179_2.jpg,NR,/user/navinreddy2/
user,58935,Scott Duffy  • 800.000+ Students,Scott,Scott Duffy  • 800.000+ Students,"Bestselling Azure & TOGAF® Trainer, Microsoft Azure MVP",https://img-b.udemycdn.com/user/50x50/58935_f800_5.jpg,https://img-b.udemycdn.com/user/100x100/58935_f800_5.jpg,SD,/user/scottduffy2/
user,133370,Asim Hussain,Asim,Asim Hussain,"Conference speaker, published author & passionate teacher",https://img-c.udemycdn.com/user/50x50/133370_bfff_10.jpg,https://img-c.udemycdn.com/user/100x100/133370_bfff_10.jpg,AH,/user/asimhussain/
user,794308,David Bombal,David,David Bombal,"CCIE #11023, over 15 years of network training experience",https://img-c.udemycdn.com/user/50x50/794308_b2a6_5.jpg,https://img-c.udemycdn.com/user/100x100/794308_b2a6_5.jpg,DB,/user/davidbombal/
user,18281896,Paul Hill,Paul,Paul Hill,"Expert IT Instructor: 260k Students, 16k Reviews, 17 Courses",https://img-c.udemycdn.com/user/50x50/18281896_6c95_2.jpg,https://img-c.udemycdn.com/user/100x100/18281896_6c95_2.jpg,PH,/user/paul-w-hill/
user,11626826,Pragmatic Code School,Pragmatic Code,Pragmatic Code School,"Technology Enthusiast, Online Instructor",https://img-c.udemycdn.com/user/50x50/11626826_643d_9.jpg,https://img-c.udemycdn.com/user/100x100/11626826_643d_9.jpg,PS,/user/dilipsundarraj2/
user,16649710,Kyle Pew,Kyle,Kyle Pew,Microsoft Certified Trainer - 1 Million+ Students,https://img-c.udemycdn.com/user/50x50/16649710_ee35_3.jpg,https://img-c.udemycdn.com/user/100x100/16649710_ee35_3.jpg,KP,/user/kyle-pew/
user,4949880,Marc Lamberti,Marc,Marc Lamberti,"Apache Airflow Expert, Big Data Engineer",https://img-c.udemycdn.com/user/50x50/4949880_a663_3.jpg,https://img-c.udemycdn.com/user/100x100/4949880_a663_3.jpg,ML,/user/lockgfg/
user,41269864,Raghav Pal,Raghav,Raghav Pal,Automation Test Architect | Educator | 12 yrs,https://img-c.udemycdn.com/user/50x50/41269864_e067_9.jpg,https://img-c.udemycdn.com/user/100x100/41269864_e067_9.jpg,RP,/user/raghav-pal-3/
user,63541186,Vinoth Parthasarathy,Vinoth,Vinoth Parthasarathy,Instructor,https://img-b.udemycdn.com/user/50x50/63541186_4be2_4.jpg,https://img-b.udemycdn.com/user/100x100/63541186_4be2_4.jpg,VP,/user/vinoth-parthasarathy/
user,11873218,Ken Krueger,Ken,Ken Krueger,Technical Instructor in Software Development topics,https://img-c.udemycdn.com/user/50x50/11873218_a7ed.jpg,https://img-c.udemycdn.com/user/100x100/11873218_a7ed.jpg,KK,/user/kenkrueger/
user,5607962,Development Island (UK),Development Island,Development Island (UK),Best Technology Courses on the internet,https://img-c.udemycdn.com/user/50x50/5607962_9cf3_3.jpg,https://img-c.udemycdn.com/user/100x100/5607962_9cf3_3.jpg,D(,/user/ib12/
user,32973702,William Fiset,William,William Fiset,Google engineer; ACM-ICPC world finalist,https://img-c.udemycdn.com/user/50x50/32973702_11cb_6.jpg,https://img-c.udemycdn.com/user/100x100/32973702_11cb_6.jpg,WF,/user/william-fiset/
user,128598,Justin Mitchel,Justin,Justin Mitchel,"Coding Entrepreneur & Teacher - 568,000+ Students",https://img-c.udemycdn.com/user/50x50/128598_2b7b_4.jpg,https://img-c.udemycdn.com/user/100x100/128598_2b7b_4.jpg,JM,/user/justinmitchel/
user,75004102,Maven Analytics,Maven,Maven Analytics,Award-Winning Analytics & Business Intelligence Training,https://img-c.udemycdn.com/user/50x50/75004102_f8b0_2.jpg,https://img-c.udemycdn.com/user/100x100/75004102_f8b0_2.jpg,MA,/user/maven-analytics/
user,25244758,Dr. Hussein Alrubaye,Dr. Hussein,Dr. Hussein Alrubaye,Senior Software Engineer,https://img-c.udemycdn.com/user/50x50/25244758_5382_7.jpg,https://img-c.udemycdn.com/user/100x100/25244758_5382_7.jpg,DA,/user/hussein-talib/
user,8527674,Joe Parys,Joe,Joe Parys,"Top-Rated Instructor, 800,000+ Students",https://img-b.udemycdn.com/user/50x50/8527674_829c_15.jpg,https://img-b.udemycdn.com/user/100x100/8527674_829c_15.jpg,JP,/user/josephparys/
user,16901296,Khaled Alkhudari,Khaled,Khaled Alkhudari,Sr Oracle Developer/ Sr system analyst,https://img-c.udemycdn.com/user/50x50/16901296_d008_3.jpg,https://img-c.udemycdn.com/user/100x100/16901296_d008_3.jpg,KA,/user/3fa2a384-4d07-4994-b864-0f1a8cbc579a/
user,16442046,Loony Corn,Loony,Loony Corn,"An ex-Google, Stanford and Flipkart team",https://img-b.udemycdn.com/user/50x50/16442046_ea65_4.jpg,https://img-b.udemycdn.com/user/100x100/16442046_ea65_4.jpg,LC,/user/janani-ravi-2/
user,18558450,Ashutosh Pawar,Ashutosh,Ashutosh Pawar,"Entrepreneur, Python, Java & Android Geek",https://img-c.udemycdn.com/user/50x50/18558450_3457_6.jpg,https://img-c.udemycdn.com/user/100x100/18558450_3457_6.jpg,AP,/user/a9ff8aeb-0700-4b60-950d-ffdce7bf69bc/
user,8091714,Sid Inf,Sid,Sid Inf,Data/ETL Architect,https://img-b.udemycdn.com/user/50x50/8091714_cc5f.jpg,https://img-b.udemycdn.com/user/100x100/8091714_cc5f.jpg,SI,/user/infsid/
user,226043,Kalob Taulien,Kalob,Kalob Taulien,Web developer and coding instructor,https://img-c.udemycdn.com/user/50x50/226043_5d4a_6.jpg,https://img-c.udemycdn.com/user/100x100/226043_5d4a_6.jpg,KT,/user/kalobtaulien/
user,6501452,Deepika Khanna,Deepika,Deepika Khanna,"Software Developer,Blogger,Author",https://img-b.udemycdn.com/user/50x50/6501452_4a4d_2.jpg,https://img-b.udemycdn.com/user/100x100/6501452_4a4d_2.jpg,DK,/user/deepikakhanna2/
user,23365736,Ozan Ilhan,Ozan,Ozan Ilhan,Senior Software Test Engineer and Educator,https://img-c.udemycdn.com/user/50x50/23365736_7d3b_2.jpg,https://img-c.udemycdn.com/user/100x100/23365736_7d3b_2.jpg,OI,/user/ozan-ilhan-2/
user,29223738,Mark Winterbottom,Mark,Mark Winterbottom,Full-Stack Software Engineer,https://img-c.udemycdn.com/user/50x50/29223738_5aa9_2.jpg,https://img-c.udemycdn.com/user/100x100/29223738_5aa9_2.jpg,MW,/user/mark-winterbottom/
user,43703,Sergey Kargopolov,Sergey,Sergey Kargopolov,Software developer,https://img-b.udemycdn.com/user/50x50/43703_8e1a_4.jpg,https://img-b.udemycdn.com/user/100x100/43703_8e1a_4.jpg,SK,/user/sergeykargopolov/
user,71525172,Manish Choudhari,Manish,Manish Choudhari,Software Engineer @Amazon,https://img-b.udemycdn.com/user/50x50/71525172_188b_3.jpg,https://img-b.udemycdn.com/user/100x100/71525172_188b_3.jpg,MC,/user/manish-choudhari-3/
user,15843944,StudyEasy Organisation,StudyEasy,StudyEasy Organisation,Fantastic content maker and fabulous presenters,https://img-c.udemycdn.com/user/50x50/15843944_2e5c_7.jpg,https://img-c.udemycdn.com/user/100x100/15843944_2e5c_7.jpg,SO,/user/studyeasy/
user,23365002,Tom Looman,Tom,Tom Looman,Game Developer,https://img-c.udemycdn.com/user/50x50/23365002_54a5.jpg,https://img-c.udemycdn.com/user/100x100/23365002_54a5.jpg,TL,/user/tom-looman/
user,2231962,Robin Slee | Art | Illustration | iPad | Software Development,Robin,Robin Slee | Art | Illustration | iPad | Software Development,"Freelance Digital Artist, Programmer.",https://img-c.udemycdn.com/user/50x50/2231962_95ff.jpg,https://img-c.udemycdn.com/user/100x100/2231962_95ff.jpg,RS,/user/robinslee/
user,98170214,EdYoda Digital University,EdYoda,EdYoda Digital University,Visit us at www.edyoda.com,https://img-c.udemycdn.com/user/50x50/98170214_2b30_2.jpg,https://img-c.udemycdn.com/user/100x100/98170214_2b30_2.jpg,ED,/user/edyoda2/
user,19293446,Nick H,Nick,Nick H,Autodidact and Android Enthusiast,https://img-c.udemycdn.com/user/50x50/19293446_6367_2.jpg,https://img-c.udemycdn.com/user/100x100/19293446_6367_2.jpg,NH,/user/nick-h-6/
user,6434032,Kameswara Sarma Uppuluri,Kameswara Sarma,Kameswara Sarma Uppuluri,Microsoft Certified Trainer,https://img-c.udemycdn.com/user/50x50/6434032_62f6.jpg,https://img-c.udemycdn.com/user/100x100/6434032_62f6.jpg,KU,/user/ksarma/
user,4247004,Mark Miller,Mark,Mark Miller,ServiceNow Guru,https://img-c.udemycdn.com/user/50x50/4247004_3742_3.jpg,https://img-c.udemycdn.com/user/100x100/4247004_3742_3.jpg,MM,
user,66466194,Cher Hin Chong,Cher Hin,Cher Hin Chong,Programming Course Creator and Instructor and Writer,https://img-c.udemycdn.com/user/50x50/66466194_a7de_2.jpg,https://img-c.udemycdn.com/user/100x100/66466194_a7de_2.jpg,CC,/user/cher-hin-chong/
user,49142906,Richard Chesterwood,Richard,Richard Chesterwood,Software developer at VirtualPairProgrammers,https://img-b.udemycdn.com/user/50x50/49142906_7272.jpg,https://img-b.udemycdn.com/user/100x100/49142906_7272.jpg,RC,/user/richard-chesterwood/
user,8931822,Mark Farragher,Mark,Mark Farragher,Microsoft Certified Trainer,https://img-b.udemycdn.com/user/50x50/8931822_8cb4_7.jpg,https://img-b.udemycdn.com/user/100x100/8931822_8cb4_7.jpg,MF,/user/markfarragher/
user,5414860,IT Room,IT,IT Room,Senior QA Test Engineer,https://img-b.udemycdn.com/user/50x50/5414860_f622_6.jpg,https://img-b.udemycdn.com/user/100x100/5414860_f622_6.jpg,IR,/user/innabilous/
user,17857010,Karthik KK,Karthik,Karthik KK,"Software Architect, Consultant,Youtuber and Best Seller",https://img-c.udemycdn.com/user/50x50/17857010_6f94_2.jpg,https://img-c.udemycdn.com/user/100x100/17857010_6f94_2.jpg,KK,/user/karthik-kk/
user,1141428,Hossein Tootoonchy,Hossein,Hossein Tootoonchy,"Invest in yourself, Join 35000 students in the community.",https://img-b.udemycdn.com/user/50x50/1141428_d2c0_8.jpg,https://img-b.udemycdn.com/user/100x100/1141428_d2c0_8.jpg,HT,/user/hosseintootoonchy/
user,38475056,LevelUp360° DevOps | Selenium | GCP | Terraform | Kubernetes | Ansible,LevelUp360°,LevelUp360° DevOps | Selenium | GCP | Terraform | Kubernetes | Ansible,DevOps Professional | 220K+ Students,https://img-c.udemycdn.com/user/50x50/38475056_9e55_3.jpg,https://img-c.udemycdn.com/user/100x100/38475056_9e55_3.jpg,LD,/user/anshul-chauhan-7/
user,146003318,Learn The Part Inc.,Learn The Part,Learn The Part Inc.,Exceptional courses taught by expert instructors,https://img-c.udemycdn.com/user/50x50/146003318_e1ac.jpg,https://img-c.udemycdn.com/user/100x100/146003318_e1ac.jpg,LI,/user/learn-the-part/
user,15156806,Rob Merrill,Rob,Rob Merrill,Front End Engineer,https://img-b.udemycdn.com/user/50x50/15156806_9489_2.jpg,https://img-b.udemycdn.com/user/100x100/15156806_9489_2.jpg,RM,/user/robgmerrill/
user,5653090,Nick Walter,Nick,Nick Walter,"Mobile and Web Developer - iOS, Android, Django, Python. etc",https://img-c.udemycdn.com/user/50x50/5653090_5e75_7.jpg,https://img-c.udemycdn.com/user/100x100/5653090_5e75_7.jpg,NW,/user/nicholaswalter2/
user,10687480,David Joseph Katz,David,David Joseph Katz,Software Engineer,https://img-c.udemycdn.com/user/50x50/10687480_51de_4.jpg,https://img-c.udemycdn.com/user/100x100/10687480_51de_4.jpg,DJ,/user/54cd8dd54e49b/
user,2593074,Karoly Nyisztor • Professional Software Architect,Karoly,Karoly Nyisztor • Professional Software Architect,"Senior Software Engineer, Author, Inventor",https://img-c.udemycdn.com/user/50x50/2593074_5cf2_9.jpg,https://img-c.udemycdn.com/user/100x100/2593074_5cf2_9.jpg,KN,/user/karolynyisztor/
user,31517360,Elshad Karimov,Elshad,Elshad Karimov,Software Developer and Lead Instructor,https://img-c.udemycdn.com/user/50x50/31517360_e260.jpg,https://img-c.udemycdn.com/user/100x100/31517360_e260.jpg,EK,/user/elshad-karimov/
user,1437620,Abdul Wali,Abdul,Abdul Wali,SEO Expert & Digital Marketer,https://img-c.udemycdn.com/user/50x50/1437620_9f5c_9.jpg,https://img-c.udemycdn.com/user/100x100/1437620_9f5c_9.jpg,AW,/user/abdulwali/
user,33109950,Vlad Budnitski,Vlad,Vlad Budnitski,System and Communication Engineer,https://img-c.udemycdn.com/user/50x50/33109950_33f0_2.jpg,https://img-c.udemycdn.com/user/100x100/33109950_33f0_2.jpg,VB,/user/vladi-budnitski/
user,27609494,Umar Lone,Umar,Umar Lone,"Trainer, developer & founder at Poash Technologies",https://img-c.udemycdn.com/user/50x50/27609494_29dc_2.jpg,https://img-c.udemycdn.com/user/100x100/27609494_29dc_2.jpg,UL,/user/umar-lone/
user,10843730,Ermin Kreponic,Ermin,Ermin Kreponic,IT Expert,https://img-c.udemycdn.com/user/50x50/10843730_f039_3.jpg,https://img-c.udemycdn.com/user/100x100/10843730_f039_3.jpg,EK,/user/erminkreponic/
user,554668,Dan Vega,Dan,Dan Vega,Spring Developer Advocate & Best Selling Instructor,https://img-b.udemycdn.com/user/50x50/554668_6b8e_5.jpg,https://img-b.udemycdn.com/user/100x100/554668_6b8e_5.jpg,DV,/user/danvega/
user,58408772,Hussein Nasser,Hussein,Hussein Nasser,"Software Engineer, Author",https://img-c.udemycdn.com/user/50x50/58408772_dca4.jpg,https://img-c.udemycdn.com/user/100x100/58408772_dca4.jpg,HN,/user/hussein-nasser-7/
user,60035391,Start-Tech Academy,Start-Tech,Start-Tech Academy,"3,000,000+ Enrollments | 4+ Rated | 160+ Countries",https://img-c.udemycdn.com/user/50x50/60035391_f8a3_2.jpg,https://img-c.udemycdn.com/user/100x100/60035391_f8a3_2.jpg,SA,/user/start-tech-academy/
user,31977476,Philipp Muellauer,Philipp,Philipp Muellauer,Data Scientist | Android Developer | Teacher,https://img-c.udemycdn.com/user/50x50/31977476_8472_2.jpg,https://img-c.udemycdn.com/user/100x100/31977476_8472_2.jpg,PM,/user/philipp-muellauer/
user,5695772,Mihai Catalin Teodosiu,Mihai Catalin,Mihai Catalin Teodosiu,Python Developer | Instructor at epicpython.io,https://img-c.udemycdn.com/user/50x50/5695772_13ae_5.jpg,https://img-c.udemycdn.com/user/100x100/5695772_13ae_5.jpg,MT,/user/mihaiteodosiu/
user,23449198,"Dr. Ryan Ahmed, Ph.D., MBA",Dr. Ryan,"Dr. Ryan Ahmed, Ph.D., MBA","Professor & Best-selling Instructor, 300K+ students",https://img-c.udemycdn.com/user/50x50/23449198_c519_17.jpg,https://img-c.udemycdn.com/user/100x100/23449198_c519_17.jpg,DA,/user/ryan-ahmed/
user,26019240,Bonnie Schulkin,Bonnie,Bonnie Schulkin,Teacher | Coder | Mediocre Bassist,https://img-c.udemycdn.com/user/50x50/26019240_6689_5.jpg,https://img-c.udemycdn.com/user/100x100/26019240_6689_5.jpg,BS,/user/bonnie-schulkin/
user,72606304,Srini Vanamala,Srini,Srini Vanamala,IT Architect,https://img-b.udemycdn.com/user/50x50/72606304_f73a_4.jpg,https://img-b.udemycdn.com/user/100x100/72606304_f73a_4.jpg,SV,/user/phptraining/
user,11434730,Raphael Asghar,Raphael,Raphael Asghar,Production SQL Database Administrator,https://img-c.udemycdn.com/user/50x50/11434730_0ae0_2.jpg,https://img-c.udemycdn.com/user/100x100/11434730_0ae0_2.jpg,RA,/user/raphaelasghar/
user,9230936,"Paulo Dichone | Software Engineer, AWS Cloud Practitioner & Instructor",Paulo,"Paulo Dichone | Software Engineer, AWS Cloud Practitioner & Instructor","Android, Flutter, AWS, Best Selling Instructor",https://img-c.udemycdn.com/user/50x50/9230936_41ae_12.jpg,https://img-c.udemycdn.com/user/100x100/9230936_41ae_12.jpg,PD,/user/paulodichone/
user,13125810,Angular University,Angular,Angular University,Best Selling Angular Courses | 100k+ students | 16 courses,https://img-b.udemycdn.com/user/50x50/13125810_51c9_3.jpg,https://img-b.udemycdn.com/user/100x100/13125810_51c9_3.jpg,AU,/user/vascocavalheiro/
user,523368,"Sandeep Kumar, ­ Quality Gurus Inc.","Sandeep Kumar,","Sandeep Kumar, ­ Quality Gurus Inc.",Experienced Quality Director • Six Sigma Coach • Consultant,https://img-c.udemycdn.com/user/50x50/523368_7e83_10.jpg,https://img-c.udemycdn.com/user/100x100/523368_7e83_10.jpg,S ,/user/sandeepkumar1/
user,68307376,Prashant Kumar Pandey,Prashant Kumar,Prashant Kumar Pandey,"Architect, Author, Consultant, Trainer @ Learning Journal",https://img-c.udemycdn.com/user/50x50/68307376_a283_3.jpg,https://img-c.udemycdn.com/user/100x100/68307376_a283_3.jpg,PP,/user/prashant-kumar-pandey-13/
user,9195680,Nathan Stocks,Nathan,Nathan Stocks,"Rust, Python, Indie Games",https://img-c.udemycdn.com/user/50x50/9195680_5ddb_3.jpg,https://img-c.udemycdn.com/user/100x100/9195680_5ddb_3.jpg,NS,/user/nathanstocks/
user,36657086,Adam Janes,Adam,Adam Janes,Data Visualization Engineer,https://img-b.udemycdn.com/user/50x50/36657086_3423_3.jpg,https://img-b.udemycdn.com/user/100x100/36657086_3423_3.jpg,AJ,/user/adam-janes/
user,49866132,Global Academy,Global,Global Academy,Developers,https://img-c.udemycdn.com/user/50x50/49866132_e0c1_2.jpg,https://img-c.udemycdn.com/user/100x100/49866132_e0c1_2.jpg,GA,/user/cottysi/
user,10260436,Avinash Jain,Avinash,Avinash Jain,"CEO of TheCodex.me - Teaching 500,000+ Students how to code",https://img-c.udemycdn.com/user/50x50/10260436_946b_6.jpg,https://img-c.udemycdn.com/user/100x100/10260436_946b_6.jpg,AJ,/user/avinashjain5/
user,9432194,Riyaz Sayyad | AWS Certified and SAP Certified Professional,Riyaz Sayyad,Riyaz Sayyad | AWS Certified and SAP Certified Professional,"Best Selling Instructor, 6x AWS Certified, 2x SAP Certified",https://img-c.udemycdn.com/user/50x50/9432194_e2d4_6.jpg,https://img-c.udemycdn.com/user/100x100/9432194_e2d4_6.jpg,R|,/user/riyazsayyad/
user,79331188,Kashish Gakkar,Kashish,Kashish Gakkar,Data Engineer,https://img-c.udemycdn.com/user/50x50/79331188_f608_2.jpg,https://img-c.udemycdn.com/user/100x100/79331188_f608_2.jpg,KG,/user/kashish-gakkar/
user,36708024,Robert Petras • 28K+ Students • SwiftUI Masterclass,Robert,Robert Petras • 28K+ Students • SwiftUI Masterclass,SwiftUI • iOS • macOS • watchOS • iPadOS Developer,https://img-c.udemycdn.com/user/50x50/36708024_9491_13.jpg,https://img-c.udemycdn.com/user/100x100/36708024_9491_13.jpg,RP,/user/robert-petras/
user,17562320,Soledad Galli,Soledad,Soledad Galli,Data scientist | Instructor | Software developer,https://img-c.udemycdn.com/user/50x50/17562320_aff3_2.jpg,https://img-c.udemycdn.com/user/100x100/17562320_aff3_2.jpg,SG,/user/soledad-galli/
user,69789744,Patrick Videos,Patrick,Patrick Videos,The easy way to learn.,https://img-b.udemycdn.com/user/50x50/69789744_62a0.jpg,https://img-b.udemycdn.com/user/100x100/69789744_62a0.jpg,PV,/user/patrickvideos/
user,219513,John Purcell,John,John Purcell,Software Development Trainer,https://img-c.udemycdn.com/user/50x50/219513_a344_5.jpg,https://img-c.udemycdn.com/user/100x100/219513_a344_5.jpg,JP,/user/johnpurcell/
user,19421990,Morteza Kordi,Morteza,Morteza Kordi,Mobile & Python Programmer,https://img-c.udemycdn.com/user/50x50/19421990_c29b_9.jpg,https://img-c.udemycdn.com/user/100x100/19421990_c29b_9.jpg,MK,/user/morteza-kordi/
user,19033906,Pavan Kumar,Pavan,Pavan Kumar,Tech Educator | Trainer | YouTuber,https://img-b.udemycdn.com/user/50x50/19033906_1361_2.jpg,https://img-b.udemycdn.com/user/100x100/19033906_1361_2.jpg,PK,/user/3ddc902a-47a4-48a3-b17b-d0e9160c1daa/
user,135702198,Salesforce troop,Salesforce,Salesforce troop,"JavaScript and LWC Specialist, Speaker, Blogger, Author",https://img-c.udemycdn.com/user/50x50/135702198_eb01_2.jpg,https://img-c.udemycdn.com/user/100x100/135702198_eb01_2.jpg,ST,/user/nikhil-karkra-5/
user,14528206,James Quick,James,James Quick,Developer. Speaker. Teacher.,https://img-c.udemycdn.com/user/50x50/14528206_1993_4.jpg,https://img-c.udemycdn.com/user/100x100/14528206_1993_4.jpg,JQ,/user/james-quick/
user,46537132,Dezlearn Education,Dezlearn,Dezlearn Education,Learn IT Easy,https://img-b.udemycdn.com/user/50x50/46537132_b0ae_5.jpg,https://img-b.udemycdn.com/user/100x100/46537132_b0ae_5.jpg,DE,/user/dezlearn/
user,142323958,Kane Ezki,Kane,Kane Ezki,"Developer, bootcamp instructor, and lead instructor.",https://img-c.udemycdn.com/user/50x50/142323958_1bc8_2.jpg,https://img-c.udemycdn.com/user/100x100/142323958_1bc8_2.jpg,KE,/user/kane-ezki-4/
user,49702212,Viktor Pyskunov,Viktor,Viktor Pyskunov,Senior Software Developer,https://img-b.udemycdn.com/user/50x50/49702212_90bc.jpg,https://img-b.udemycdn.com/user/100x100/49702212_90bc.jpg,VP,/user/viktor-pyskunov/
user,29224488,Adrian Wiech,Adrian,Adrian Wiech,Senior Software Engineer & Udemy Instructor,https://img-c.udemycdn.com/user/50x50/29224488_78cd_3.jpg,https://img-c.udemycdn.com/user/100x100/29224488_78cd_3.jpg,AW,/user/adrian-wiech/
